"TaxID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1719525","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Piperaceae","Peperomia","Peperomia humilis"
"352188","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Piperaceae","Peperomia","Peperomia magnoliifolia"
"69414","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Piperaceae","Peperomia","Peperomia obtusifolia"
"352197","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Piperaceae","Peperomia","Peperomia rotundifolia"
"307724","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Cactaceae","Pereskia","Pereskia grandifolia"
"3435","Viridiplantae","Streptophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea americana"
"1134461","Viridiplantae","Streptophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea humilis"
"41392","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Petitia","Petitia domingensis"
"41233","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Petrea","Petrea volubilis"
"120015","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Phaius","Phaius tancarvilleae"
"38687","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Pharus","Pharus lappulaceus"
"3884","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Phaseolus","Phaseolus lunatus"
"290852","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Araceae","Philodendron","Philodendron hederaceum"
"253774","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Phlebodium","Phlebodium pseudoaureum"
"73315","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Phoebanthus","Phoebanthus grandiflorus"
"73316","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Phoebanthus","Phoebanthus tenuifolius"
"113250","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Phoenix","Phoenix canariensis"
"4720","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Phoenix","Phoenix reclinata"
"1475429","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Verbenaceae","Lippia","Lippia stoechadifolia"
"260718","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Cicca","Cicca acida"
"293060","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Moeroris","Moeroris amara"
"319568","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Phyllanthus","Phyllanthus angustifolius"
"301005","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Phyllanthus","Phyllanthus fluitans"
"58881","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Nellica","Nellica liebmanniana"
"1969273","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Moeroris","Moeroris pentaphylla"
"355940","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Phyllostachys","Phyllostachys meyeri"
"344756","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Microsorum","Microsorum scolopendria"
"304137","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Physalis","Physalis angustifolia"
"304112","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Calliphysalis","Calliphysalis carpenteri"
"457152","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Physostegia","Physostegia godfreyi"
"85239","Viridiplantae","Streptophyta","Magnoliopsida","Picramniales","Picramniaceae","Picramnia","Picramnia pentandra"
"344799","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Pilea","Pilea herniarioides"
"226285","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Pilea","Pilea nummulariifolia"
"3089799","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Pilea","Pilea trianthemoides"
"2020603","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Cactaceae","Pilosocereus","Pilosocereus polygonus"
"375272","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Pimenta","Pimenta dioica"
"326270","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lentibulariaceae","Pinguicula","Pinguicula ionantha"
"130377","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Piperaceae","Piper","Piper aduncum"
"130385","Viridiplantae","Streptophyta","Magnoliopsida","Piperales","Piperaceae","Piper","Piper auritum"
"487656","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Piptochaetium","Piptochaetium avenacioides"
"62123","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Piscidia","Piscidia piscipula"
"427815","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","Pisonia","Pisonia rotundata"
"3090460","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Pithecellobium","Pithecellobium bahamense"
"1620160","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Pithecellobium","Pithecellobium keyense"
"519515","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Pithecellobium","Pithecellobium unguis-cati"
"354032","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Bignoniaceae","Amphilophium","Amphilophium crucigerum"
"693381","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Pittosporaceae","Pittosporum","Pittosporum pentandrum"
"681117","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Pityopsis","Pityopsis falcata"
"681118","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Pityopsis","Pityopsis flexuosa"
"164274","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pityrogramma","Pityrogramma calomelanos"
"164275","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pityrogramma","Pityrogramma trifoliata"
"3058094","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Platanthera","Platanthera x bicolor"
"58046","Viridiplantae","Streptophyta","Pinopsida","Cupressales","Cupressaceae","Platycladus","Platycladus orientalis"
"78831","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Aspidogyne","Aspidogyne querceticola"
"1521445","Viridiplantae","Streptophyta","Bryopsida","Pottiales","Pottiaceae","Plaubelia","Plaubelia sprengelii"
"1476575","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Plectranthus","Plectranthus parviflorus"
"85245","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Tofieldiaceae","Pleea","Pleea tenuifolia"
"104277","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Pleopeltis","Pleopeltis astrolepis"
"1053662","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Stelis","Stelis gelida"
"175517","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Pluchea","Pluchea carolinensis"
"1620162","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Pluchea","Pluchea longifolia"
"175519","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Pluchea","Pluchea sagittalis"
"45172","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","Plumbago","Plumbago auriculata"
"85246","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Plumeria","Plumeria obtusa"
"58043","Viridiplantae","Streptophyta","Pinopsida","Araucariales","Podocarpaceae","Podocarpus","Podocarpus macrophyllus"
"83955","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Bignoniaceae","Podranea","Podranea ricasoliana"
"105757","Viridiplantae","Streptophyta","Magnoliopsida","Magnoliales","Annonaceae","Polyalthia","Polyalthia suberosa"
"1081585","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Polycarpaea","Polycarpaea corymbosa"
"690799","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Polygalaceae","Polygala","Polygala lewtonii"
"690816","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Polygalaceae","Polygala","Polygala rugelii"
"690826","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Polygalaceae","Polygala","Polygala smallii"
"1085524","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Polygonum","Polygonum basiramium"
"1085525","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Polygonum","Polygonum delopyrum"
"1085530","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Polygonum","Polygonum smallianum"
"137692","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Polygonum","Polygonum nesomii"
"253793","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Serpocaulon","Serpocaulon triseriale"
"46407","Viridiplantae","Streptophyta","Magnoliopsida","Apiales","Araliaceae","Polyscias","Polyscias guilfoylei"
"38197","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Polystachya","Polystachya concreta"
"207876","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Polystichum","Polystichum tsus-simense"
"798267","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Polytrias","Polytrias indica"
"415403","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Ponthieva","Ponthieva brittoniae"
"197435","Viridiplantae","Streptophyta","Magnoliopsida","Solanales","Convolvulaceae","Poranopsis","Poranopsis paniculata"
"1150921","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Portulacaceae","Portulaca","Portulaca rubricaulis"
"397065","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton floridanus"
"233737","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Sapotaceae","Pouteria","Pouteria campechiana"
"1225090","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Pouzolzia","Pouzolzia zeylanica"
"287011","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Praxelis","Praxelis clematidea"
"1037421","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Premna","Premna odorata"
"2932025","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Prosthechea","Prosthechea boothiana"
"142348","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Prosthechea","Prosthechea cochleata"
"142353","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Prosthechea","Prosthechea pygmaea"
"262525","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Prunus","Prunus geniculata"
"983189","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Prunus","Prunus myrtifolia"
"1075374","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Pseudelephantopus","Pseudelephantopus spicatus"
"1382106","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Acanthaceae","Pseuderanthemum","Pseuderanthemum variabile"
"115509","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Pseudophoenix","Pseudophoenix sargentii"
"375274","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Psidium","Psidium cattleyanum"
"120290","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Psidium","Psidium guajava"
"271787","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Psidium","Psidium longipes"
"59591","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Psychotria","Psychotria ligustrifolia"
"77890","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Psychotria","Psychotria nervosa"
"180039","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Psychotria","Psychotria punctata"
"77900","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Psychotria","Psychotria tenuifolia"
"131389","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium caudatum"
"2511780","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pteris","Pteris x delchampsii"
"1643361","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pteris","Pteris bahamensis"
"49539","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pteris","Pteris cretica"
"1643369","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pteris","Pteris grandifolia"
"1224210","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pteris","Pteris tripartita"
"674222","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Ptychosperma","Ptychosperma elegans"
"119185","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Pulicaria","Pulicaria arabica"
"354045","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Bignoniaceae","Pyrostegia","Pyrostegia venusta"
"3092069","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus x rolfsii"
"1179223","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus inopina"
"3956","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Combretaceae","Combretum","Combretum indicum"
"1354278","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Bignoniaceae","Radermachera","Radermachera sinica"
"58455","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Randia","Randia aculeata"
"545371","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Rauvolfia","Rauvolfia tetraphylla"
"167995","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Cyperus","Cyperus pedunculatus"
"1226765","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rhamnaceae","Reynosia","Reynosia septentrionalis"
"179644","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Apocynaceae","Rhabdadenia","Rhabdadenia biflora"
"722799","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Cactaceae","Rhipsalis","Rhipsalis baccifera"
"40031","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mangle"
"2883751","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Ericaceae","Rhododendron","Rhododendron minus"
"98583","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus tomentosa"
"1620168","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Rhynchosia","Rhynchosia cinerea"
"1620169","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Rhynchosia","Rhynchosia cytisoides"
"2511808","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Rhynchosia","Rhynchosia parvifolia"
"3091437","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Rhynchosia","Rhynchosia precatoria"
"3091438","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Rhynchosia","Rhynchosia swartzii"
"2862476","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora","Rhynchospora brachychaeta"
"2862481","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora","Rhynchospora eximia"
"1969283","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora","Rhynchospora floridensis"
"1969290","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Rhynchospora","Rhynchospora megaplumosa"
"207521","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes","Ribes echinellum"
"1547837","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Richardia","Richardia grandiflora"
"1547838","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Rubiaceae","Richardia","Richardia humistrata"
"163010","Viridiplantae","Streptophyta","Magnoliopsida","Myrtales","Lythraceae","Rotala","Rotala rotundifolia"
"1399744","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Urticaceae","Rousselia","Rousselia humilis"
"145709","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Roystonea","Roystonea regia"
"59495","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus niveus"
"52296","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Rudbeckia","Rudbeckia graminifolia"
"544840","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Acanthaceae","Ruellia","Ruellia blechum"
"440935","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Acanthaceae","Ruellia","Ruellia ciliatiflora"
"32119","Viridiplantae","Streptophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Rumohra","Rumohra adiantiformis"
"160402","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae","Russelia","Russelia equisetiformis"
"446155","Viridiplantae","Streptophyta","Magnoliopsida","Arecales","Arecaceae","Sabal","Sabal etonia"
"1655171","Viridiplantae","Streptophyta","Magnoliopsida","Gentianales","Gentianaceae","Sabatia","Sabatia grandiflora"
"231634","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae","Sachsia","Sachsia polycephala"
"353093","Viridiplantae","Streptophyta","Magnoliopsida","Alismatales","Alismataceae","Sagittaria","Sagittaria kurziana"
"933144","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia","Salvia occidentalis"
"76910","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Samanea","Samanea saman"
"693383","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Sansevieria","Sansevieria hyacinthoides"
"39534","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asparagaceae","Sansevieria","Sansevieria trifasciata"
"316851","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Sapium","Sapium glandulosum"
"289688","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Heterosavia","Heterosavia bahamensis"
